Datetime,Month,Average Fish Weight (g),Survival Rate (%),Disease Occurrence (Cases),Temperature (°C),Dissolved Oxygen (mg/L),pH,Turbidity (NTU),Month_Num,month_x,Oxygenation Interventions,Corrective Interventions,Average Temperature (°C),High Temperature (°C),Low Temperature (°C),Precipitation (inches),month_y,day,hour,oxigeno_scaled,ph,turbidez,Oxygenation Automatic,Corrective Measures,Thermal Risk Index,Low Oxygen Alert,Health Status
2024-01-01 00:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,1,0,8.35527259662615,0.3878984173693,0.0205050172173666,Yes,No,Normal,Safe,Stable
2024-01-01 01:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,1,1,8.25639675675841,0.343949639847411,0.108560710918794,No,No,Normal,Safe,Stable
2024-01-01 02:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,1,0,29.1,33.9,24.1,0.51,1,1,2,8.51154916812223,0.36528466774196,0.410456723239667,Yes,No,Normal,Safe,Stable
2024-01-01 03:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,1,3,8.36230087795147,0.189601289472923,0.89121689867548,No,No,Normal,Safe,Stable
2024-01-01 04:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,1,4,8.00334994360867,0.318774975730944,0.936614169142107,Yes,No,Normal,Safe,Stable
2024-01-01 05:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,1,5,8.11886230030221,0.408680822458004,0.0168653621833374,No,No,Normal,Safe,Stable
2024-01-01 06:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,1.05263157894737,4.73684210526316,8.12682309964196,0.408053454534624,0.0160398850142334,Yes,No,Normal,Safe,Stable
2024-01-01 07:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,1.10526315789474,4.47368421052632,8.13478389898171,0.407426086611244,0.0152144078451294,No,No,Normal,Safe,Stable
2024-01-01 08:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,1.15789473684211,4.21052631578947,8.14274469832146,0.406798718687864,0.0143889306760254,Yes,No,Normal,Safe,Stable
2024-01-01 09:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,1,0,29.1,33.9,24.1,0.51,1,1.21052631578947,3.94736842105263,8.15070549766121,0.406171350764484,0.0135634535069214,No,No,Normal,Safe,Stable
2024-01-01 10:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,1,0,29.1,33.9,24.1,0.51,1,1.26315789473684,3.68421052631579,8.15866629700096,0.405543982841104,0.0127379763378174,Yes,No,Normal,Safe,Stable
2024-01-01 11:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,1.31578947368421,3.42105263157895,8.16662709634071,0.404916614917725,0.0119124991687134,No,No,Normal,Safe,Stable
2024-01-01 12:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,1,0,29.1,33.9,24.1,0.51,1,1.36842105263158,3.15789473684211,8.17458789568046,0.404289246994345,0.0110870219996094,Yes,No,Normal,Safe,Stable
2024-01-01 13:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,1.42105263157895,2.89473684210526,8.18254869502021,0.403661879070965,0.0102615448305054,No,No,Normal,Safe,Stable
2024-01-01 14:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,1.47368421052632,2.63157894736842,8.19050949435996,0.403034511147585,0.00943606766140142,Yes,No,Normal,Safe,Stable
2024-01-01 15:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,1,0,29.1,33.9,24.1,0.51,1,1.52631578947368,2.36842105263158,8.19847029369971,0.402407143224205,0.00861059049229741,No,No,Normal,Safe,Stable
2024-01-01 16:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,1.57894736842105,2.10526315789474,8.20643109303946,0.401779775300825,0.00778511332319341,Yes,No,Normal,Safe,Stable
2024-01-01 17:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,1.63157894736842,1.8421052631579,8.21439189237921,0.401152407377446,0.00695963615408941,No,No,Normal,Safe,Stable
2024-01-01 18:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,1,1,29.1,33.9,24.1,0.51,1,1.68421052631579,1.57894736842105,8.22235269171896,0.400525039454066,0.00613415898498541,Yes,No,Normal,Safe,Stable
2024-01-01 19:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,1.73684210526316,1.31578947368421,8.23031349105871,0.399897671530686,0.00530868181588141,No,No,Normal,Safe,Stable
2024-01-01 20:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,1.78947368421053,1.05263157894737,8.23827429039846,0.399270303607306,0.00448320464677741,Yes,No,Normal,Safe,Stable
2024-01-01 21:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,1.8421052631579,0.789473684210527,8.24623508973821,0.398642935683926,0.00365772747767341,No,No,Normal,Safe,Stable
2024-01-01 22:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,1.89473684210526,0.526315789473684,8.25419588907796,0.398015567760546,0.00283225030856941,Yes,No,Normal,Safe,Stable
2024-01-01 23:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,1.94736842105263,0.263157894736843,8.26215668841771,0.397388199837166,0.00200677313946541,No,No,Normal,Safe,Stable
2024-01-02 00:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,2,0,8.27011748775746,0.396760831913787,0.00118129597036141,Yes,No,Normal,Safe,Stable
2024-01-02 01:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,1,1,29.1,33.9,24.1,0.51,1,2,1,8.30300261803962,0.341641580023987,0.109710851162764,No,No,Normal,Safe,Stable
2024-01-02 02:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,2,2,8.11421462570115,0.98229443908456,0.0462646593426932,Yes,No,Normal,Safe,Stable
2024-01-02 03:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,1,0,29.1,33.9,24.1,0.51,1,2,3,8.18749177490778,0.169800612751179,0.863705581530678,No,No,Normal,Safe,Stable
2024-01-02 04:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,2,4,8.21335691185431,0.327338379902858,0.889714227476943,Yes,No,Normal,Safe,Stable
2024-01-02 05:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,1,0,29.1,33.9,24.1,0.51,1,2,5,8.05988310781957,0.990161274925615,0.00587115832962605,No,No,Normal,Safe,Stable
2024-01-02 06:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,2.05263157894737,4.73684210526316,8.04986271032967,0.958665398307512,0.006436928892334,Yes,No,Normal,Safe,Stable
2024-01-02 07:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,1,1,29.1,33.9,24.1,0.51,1,2.10526315789474,4.47368421052632,8.03984231283977,0.927169521689409,0.00700269945504194,No,No,Normal,Safe,Stable
2024-01-02 08:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,1,0,29.1,33.9,24.1,0.51,1,2.15789473684211,4.21052631578947,8.02982191534987,0.895673645071306,0.00756847001774988,Yes,No,Normal,Safe,Stable
2024-01-02 09:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,2.21052631578947,3.94736842105263,8.01980151785997,0.864177768453204,0.00813424058045782,No,No,Normal,Safe,Stable
2024-01-02 10:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,2.26315789473684,3.68421052631579,8.00978112037007,0.832681891835101,0.00870001114316576,Yes,No,Normal,Safe,Stable
2024-01-02 11:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,1,29.1,33.9,24.1,0.51,1,2.31578947368421,3.42105263157895,7.99976072288017,0.801186015216998,0.0092657817058737,No,No,Normal,Safe,Stable
2024-01-02 12:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,2.36842105263158,3.15789473684211,7.98974032539027,0.769690138598895,0.00983155226858164,Yes,No,Normal,Safe,Stable
2024-01-02 13:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,2.42105263157895,2.89473684210526,7.97971992790037,0.738194261980792,0.0103973228312896,No,No,Normal,Safe,Stable
2024-01-02 14:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,1,0,29.1,33.9,24.1,0.51,1,2.47368421052632,2.63157894736842,7.96969953041047,0.706698385362689,0.0109630933939975,Yes,No,Normal,Safe,Stable
2024-01-02 15:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,1,29.1,33.9,24.1,0.51,1,2.52631578947368,2.36842105263158,7.95967913292057,0.675202508744587,0.0115288639567055,No,No,Normal,Safe,Stable
2024-01-02 16:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,2.57894736842105,2.10526315789474,7.94965873543067,0.643706632126484,0.0120946345194134,Yes,No,Normal,Safe,Stable
2024-01-02 17:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,2.63157894736842,1.8421052631579,7.93963833794077,0.612210755508381,0.0126604050821213,No,No,Normal,Safe,Stable
2024-01-02 18:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,2.68421052631579,1.57894736842105,7.92961794045087,0.580714878890278,0.0132261756448293,Yes,No,Normal,Safe,Stable
2024-01-02 19:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,2.73684210526316,1.31578947368421,7.91959754296097,0.549219002272175,0.0137919462075372,No,No,Normal,Safe,Stable
2024-01-02 20:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,1,0,29.1,33.9,24.1,0.51,1,2.78947368421053,1.05263157894737,7.90957714547107,0.517723125654072,0.0143577167702452,Yes,No,Normal,Safe,Stable
2024-01-02 21:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,1,29.1,33.9,24.1,0.51,1,2.8421052631579,0.789473684210527,7.89955674798117,0.48622724903597,0.0149234873329531,No,No,Normal,Safe,Stable
2024-01-02 22:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,1,0,29.1,33.9,24.1,0.51,1,2.89473684210526,0.526315789473684,7.88953635049127,0.454731372417867,0.0154892578956611,Yes,No,Normal,Safe,Stable
2024-01-02 23:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,1,0,29.1,33.9,24.1,0.51,1,2.94736842105263,0.263157894736843,7.87951595300137,0.423235495799764,0.016055028458369,No,No,Normal,Safe,Stable
2024-01-03 00:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,1,29.1,33.9,24.1,0.51,1,3,0,7.86949555551147,0.391739619181661,0.0166207990210769,Yes,No,Normal,Safe,Stable
2024-01-03 01:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,3,1,8.19342110899303,0.324528608884186,0.120289051437605,No,No,Normal,Safe,Stable
2024-01-03 02:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,3,2,8.0547843179272,0.332447286220494,0.430583415338538,Yes,No,Normal,Safe,Stable
2024-01-03 03:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,3,3,8.37372517820292,0.262630452762769,1.01280963579168,No,No,Normal,Safe,Stable
2024-01-03 04:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,3,4,7.97255786920068,0.327818302008998,0.979968693835749,Yes,No,Normal,Safe,Stable
2024-01-03 05:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,3,5,7.96921326013759,0.400385426227859,-0.0292267726876716,No,No,Normal,Safe,Stable
2024-01-03 06:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,3.05263157894737,4.73684210526316,7.9695693618812,0.400270141920794,-0.0248457815533988,Yes,No,Normal,Safe,Stable
2024-01-03 07:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,1,29.1,33.9,24.1,0.51,1,3.10526315789474,4.47368421052632,7.96992546362482,0.40015485761373,-0.020464790419126,No,No,Normal,Safe,Stable
2024-01-03 08:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,3.15789473684211,4.21052631578947,7.97028156536843,0.400039573306665,-0.0160837992848532,Yes,No,Normal,Safe,Stable
2024-01-03 09:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,1,29.1,33.9,24.1,0.51,1,3.21052631578947,3.94736842105263,7.97063766711204,0.3999242889996,-0.0117028081505804,No,No,Normal,Safe,Stable
2024-01-03 10:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,3.26315789473684,3.68421052631579,7.97099376885566,0.399809004692535,-0.00732181701630757,Yes,No,Normal,Safe,Stable
2024-01-03 11:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,3.31578947368421,3.42105263157895,7.97134987059927,0.39969372038547,-0.00294082588203477,No,No,Normal,Safe,Stable
2024-01-03 12:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,3.36842105263158,3.15789473684211,7.97170597234288,0.399578436078406,0.00144016525223804,Yes,No,Normal,Safe,Stable
2024-01-03 13:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,3.42105263157895,2.89473684210526,7.97206207408649,0.399463151771341,0.00582115638651085,No,No,Normal,Safe,Stable
2024-01-03 14:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,3.47368421052632,2.63157894736842,7.97241817583011,0.399347867464276,0.0102021475207837,Yes,No,Normal,Safe,Stable
2024-01-03 15:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,3.52631578947368,2.36842105263158,7.97277427757372,0.399232583157211,0.0145831386550565,No,No,Normal,Safe,Stable
2024-01-03 16:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,3.57894736842105,2.10526315789474,7.97313037931734,0.399117298850146,0.0189641297893293,Yes,No,Normal,Safe,Stable
2024-01-03 17:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,3.63157894736842,1.8421052631579,7.97348648106095,0.399002014543082,0.0233451209236021,No,No,Normal,Safe,Stable
2024-01-03 18:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,3.68421052631579,1.57894736842105,7.97384258280456,0.398886730236017,0.0277261120578749,Yes,No,Normal,Safe,Stable
2024-01-03 19:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,3.73684210526316,1.31578947368421,7.97419868454818,0.398771445928952,0.0321071031921477,No,No,Normal,Safe,Stable
2024-01-03 20:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,3.78947368421053,1.05263157894737,7.97455478629179,0.398656161621887,0.0364880943264205,Yes,No,Normal,Safe,Stable
2024-01-03 21:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,3.8421052631579,0.789473684210527,7.9749108880354,0.398540877314822,0.0408690854606933,No,No,Normal,Safe,Stable
2024-01-03 22:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,3.89473684210526,0.526315789473684,7.97526698977902,0.398425593007758,0.0452500765949661,Yes,No,Normal,Safe,Stable
2024-01-03 23:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,3.94736842105263,0.263157894736843,7.97562309152263,0.398310308700693,0.0496310677292389,No,No,Normal,Safe,Stable
2024-01-04 00:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,1,29.1,33.9,24.1,0.51,1,4,0,7.97597919326624,0.398195024393628,0.0540120588635117,Yes,No,Normal,Safe,Stable
2024-01-04 01:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,4,1,8.49657105498557,0.315553125467784,0.143702442923091,No,No,Normal,Safe,Stable
2024-01-04 02:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,4,2,7.92141233941533,0.971201946723501,-0.0154624113243758,Yes,No,Normal,Safe,Stable
2024-01-04 03:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,1,29.1,33.9,24.1,0.51,1,4,3,7.8951698437238,0.243183341543796,0.895975195142946,No,No,Normal,Safe,Stable
2024-01-04 04:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,4,4,7.86994795991341,0.950436547407085,-0.0234952561384015,Yes,No,Normal,Safe,Stable
2024-01-04 05:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,1,0,29.1,33.9,24.1,0.51,1,4,5,8.26700343903869,0.372562031636684,0.0260356643127627,No,No,Normal,Safe,Stable
2024-01-04 06:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,4.05263157894737,4.73684210526316,8.28036623326571,0.372959863816956,0.0268824002426159,Yes,No,Normal,Safe,Stable
2024-01-04 07:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,4.10526315789474,4.47368421052632,8.29372902749273,0.373357695997228,0.0277291361724691,No,No,Normal,Safe,Stable
2024-01-04 08:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,4.15789473684211,4.21052631578947,8.30709182171974,0.3737555281775,0.0285758721023223,Yes,No,Normal,Safe,Stable
2024-01-04 09:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,4.21052631578947,3.94736842105263,8.32045461594676,0.374153360357772,0.0294226080321755,No,No,Normal,Safe,Stable
2024-01-04 10:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,4.26315789473684,3.68421052631579,8.33381741017377,0.374551192538044,0.0302693439620286,Yes,No,Normal,Safe,Stable
2024-01-04 11:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,4.31578947368421,3.42105263157895,8.34718020440079,0.374949024718316,0.0311160798918818,No,No,Normal,Safe,Stable
2024-01-04 12:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,4.36842105263158,3.15789473684211,8.36054299862781,0.375346856898589,0.031962815821735,Yes,No,Normal,Safe,Stable
2024-01-04 13:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,4.42105263157895,2.89473684210526,8.37390579285482,0.375744689078861,0.0328095517515882,No,No,Normal,Safe,Stable
2024-01-04 14:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,4.47368421052632,2.63157894736842,8.38726858708184,0.376142521259133,0.0336562876814414,Yes,No,Normal,Safe,Stable
2024-01-04 15:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,4.52631578947368,2.36842105263158,8.40063138130886,0.376540353439405,0.0345030236112946,No,No,Normal,Safe,Stable
2024-01-04 16:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,4.57894736842105,2.10526315789474,8.41399417553587,0.376938185619677,0.0353497595411478,Yes,No,Normal,Safe,Stable
2024-01-04 17:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,1,0,29.1,33.9,24.1,0.51,1,4.63157894736842,1.8421052631579,8.42735696976289,0.377336017799949,0.036196495471001,No,No,Normal,Safe,Stable
2024-01-04 18:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,4.68421052631579,1.57894736842105,8.4407197639899,0.377733849980221,0.0370432314008542,Yes,No,Normal,Safe,Stable
2024-01-04 19:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,4.73684210526316,1.31578947368421,8.45408255821692,0.378131682160493,0.0378899673307074,No,No,Normal,Safe,Stable
2024-01-04 20:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,1,1,29.1,33.9,24.1,0.51,1,4.78947368421053,1.05263157894737,8.46744535244394,0.378529514340765,0.0387367032605606,Yes,No,Normal,Safe,Stable
2024-01-04 21:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,1,0,29.1,33.9,24.1,0.51,1,4.8421052631579,0.789473684210527,8.48080814667095,0.378927346521037,0.0395834391904138,No,No,Normal,Safe,Stable
2024-01-04 22:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,4.89473684210526,0.526315789473684,8.49417094089797,0.37932517870131,0.040430175120267,Yes,No,Normal,Safe,Stable
2024-01-04 23:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,4.94736842105263,0.263157894736843,8.50753373512499,0.379723010881582,0.0412769110501201,No,No,Normal,Safe,Stable
2024-01-05 00:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,5,0,8.520896529352,0.380120843061854,0.0421236469799733,Yes,No,Normal,Safe,Stable
2024-01-05 01:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,5,1,8.0539738864706,0.299032065831285,0.115467218658922,No,No,Normal,Safe,Stable
2024-01-05 02:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,5,2,7.67612433238275,0.906770106595672,0.00686546610098444,Yes,No,Normal,Safe,Stable
2024-01-05 03:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,1,0,29.1,33.9,24.1,0.51,1,5,3,8.11733495973623,0.263340836984213,0.810861939177059,No,No,Normal,Safe,Stable
2024-01-05 04:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,1,0,29.1,33.9,24.1,0.51,1,5,4,8.06366955475231,0.230370142851754,0.981703658099497,Yes,No,Normal,Safe,Stable
2024-01-05 05:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,1,29.1,33.9,24.1,0.51,1,5,5,8.39503522485161,0.410172331192559,0.0448257559331673,No,No,Normal,Safe,Stable
2024-01-05 06:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,5.05263157894737,4.73684210526316,8.38039386955663,0.409046215441141,0.0438481207598335,Yes,No,Normal,Safe,Stable
2024-01-05 07:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,5.10526315789474,4.47368421052632,8.36575251426164,0.407920099689722,0.0428704855864996,No,No,Normal,Safe,Stable
2024-01-05 08:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,5.15789473684211,4.21052631578947,8.35111115896666,0.406793983938303,0.0418928504131658,Yes,No,Normal,Safe,Stable
2024-01-05 09:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,5.21052631578947,3.94736842105263,8.33646980367168,0.405667868186885,0.0409152152398319,No,No,Normal,Safe,Stable
2024-01-05 10:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,5.26315789473684,3.68421052631579,8.3218284483767,0.404541752435466,0.0399375800664981,Yes,No,Normal,Safe,Stable
2024-01-05 11:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,1,0,29.1,33.9,24.1,0.51,1,5.31578947368421,3.42105263157895,8.30718709308171,0.403415636684047,0.0389599448931643,No,No,Normal,Safe,Stable
2024-01-05 12:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,5.36842105263158,3.15789473684211,8.29254573778673,0.402289520932629,0.0379823097198304,Yes,No,Normal,Safe,Stable
2024-01-05 13:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,1,0,29.1,33.9,24.1,0.51,1,5.42105263157895,2.89473684210526,8.27790438249175,0.40116340518121,0.0370046745464966,No,No,Normal,Safe,Stable
2024-01-05 14:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,1,29.1,33.9,24.1,0.51,1,5.47368421052632,2.63157894736842,8.26326302719677,0.400037289429791,0.0360270393731627,Yes,No,Normal,Safe,Stable
2024-01-05 15:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,5.52631578947368,2.36842105263158,8.24862167190178,0.398911173678372,0.0350494041998289,No,No,Normal,Safe,Stable
2024-01-05 16:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,1,29.1,33.9,24.1,0.51,1,5.57894736842105,2.10526315789474,8.2339803166068,0.397785057926954,0.0340717690264951,Yes,No,Normal,Safe,Stable
